sw,tier,Gender,Ethnicity,IEP,ELL,enrolled15,absences15,presences15,enrolled16,absences16,presences16
24,High,Male,Other,Yes,1,21,3,18,28,1,27
24,High,Male,White,No,0,879,152,727,1188,93,1095
24,High,Male,White,No,1,159,23,136,216,30,186
24,High,Male,White,Yes,0,348,67,281,407,62,345
24,High,Male,White,Yes,1,3,2,1,4,0,4
24,Middle,Female,Black,No,0,1522,82,1440,2578,72,2506
24,Middle,Female,Black,No,1,234,9,225,468,6,462
24,Middle,Female,Black,Yes,0,282,18,264,428,25,403
24,Middle,Female,Black,Yes,1,21,3,18,44,1,43
24,Middle,Female,Hispanic,No,0,239,16,223,402,38,364
24,Middle,Female,Hispanic,No,1,135,7,128,204,6,198
24,Middle,Female,Hispanic,Yes,0,30,1,29,72,7,65
24,Middle,Female,Hispanic,Yes,1,30,2,28,64,6,58
24,Middle,Female,Other,No,0,198,12,186,284,12,272
24,Middle,Female,Other,No,1,308,7,301,504,7,497
24,Middle,Female,Other,Yes,0,42,5,37,52,7,45
24,Middle,Female,Other,Yes,1,6,0,6,4,0,4
24,Middle,Female,White,No,0,870,35,835,1226,62,1164
24,Middle,Female,White,No,1,90,2,88,148,10,138
24,Middle,Female,White,Yes,0,171,12,159,272,15,257
24,Middle,Female,White,Yes,1,3,0,3,8,0,8
24,Middle,Male,Black,No,0,1344,52,1292,2355,83,2272
24,Middle,Male,Black,No,1,213,4,209,488,7,481
24,Middle,Male,Black,Yes,0,664,40,624,1036,45,991
24,Middle,Male,Black,Yes,1,42,0,42,52,2,50
24,Middle,Male,Hispanic,No,0,191,10,181,388,12,376
24,Middle,Male,Hispanic,No,1,126,9,117,144,7,137
24,Middle,Male,Hispanic,Yes,0,120,8,112,164,11,153
24,Middle,Male,Hispanic,Yes,1,36,2,34,112,5,107
24,Middle,Male,Other,No,0,201,10,191,312,13,299
24,Middle,Male,Other,No,1,342,3,339,488,12,476
24,Middle,Male,Other,Yes,0,60,6,54,72,6,66
24,Middle,Male,Other,Yes,1,33,1,32,60,3,57
24,Middle,Male,White,No,0,885,42,843,1145,72,1073
24,Middle,Male,White,No,1,103,4,99,188,2,186
24,Middle,Male,White,Yes,0,375,31,344,624,54,570
24,Middle,Male,White,Yes,1,9,0,9,4,0,4
24,Other,Female,Black,No,0,1492,240,1252,2356,269,2087
24,Other,Female,Black,No,1,114,14,100,136,18,118
24,Other,Female,Black,Yes,0,178,31,147,381,58,323
24,Other,Female,Black,Yes,1,6,1,5,8,0,8
24,Other,Female,Hispanic,No,0,443,89,354,712,68,644
24,Other,Female,Hispanic,No,1,538,157,381,751,75,676
24,Other,Female,Hispanic,Yes,0,52,12,40,88,10,78
24,Other,Female,Hispanic,Yes,1,138,28,110,164,20,144
24,Other,Female,Other,No,0,193,37,156,408,32,376
24,Other,Female,Other,No,1,153,10,143,168,6,162
24,Other,Female,Other,Yes,0,28,4,24,40,2,38
24,Other,Female,Other,Yes,1,6,0,6,8,1,7
24,Other,Female,White,No,0,382,68,314,695,92,603
24,Other,Female,White,No,1,33,3,30,57,3,54
24,Other,Female,White,Yes,0,99,19,80,192,34,158
24,Other,Female,White,Yes,1,6,1,5,8,3,5
24,Other,Male,Black,No,0,1467,183,1284,2330,240,2090
24,Other,Male,Black,No,1,98,12,86,184,13,171
24,Other,Male,Black,Yes,0,540,94,446,794,104,690
24,Other,Male,Black,Yes,1,18,4,14,32,2,30
24,Other,Male,Hispanic,No,0,401,92,309,603,69,534
24,Other,Male,Hispanic,No,1,577,123,454,742,92,650
24,Other,Male,Hispanic,Yes,0,166,39,127,240,52,188
24,Other,Male,Hispanic,Yes,1,333,69,264,412,58,354
24,Other,Male,Other,No,0,147,28,119,344,15,329
24,Other,Male,Other,No,1,144,7,137,148,6,142
24,Other,Male,Other,Yes,0,78,16,62,120,12,108
24,Other,Male,Other,Yes,1,3,0,3,4,0,4
24,Other,Male,White,No,0,482,77,405,788,88,700
24,Other,Male,White,No,1,18,4,14,48,8,40
24,Other,Male,White,Yes,0,272,51,221,397,63,334
24,Other,Male,White,Yes,1,12,1,11,28,8,20
25,Elementary,Female,Black,No,0,8192,756,7436,7764,715,7049
25,Elementary,Female,Black,No,1,1168,65,1103,1419,71,1348
25,Elementary,Female,Black,Yes,0,1514,154,1360,1404,141,1263
25,Elementary,Female,Black,Yes,1,50,6,44,35,2,33
25,Elementary,Female,Hispanic,No,0,1306,134,1172,1263,144,1119
25,Elementary,Female,Hispanic,No,1,360,46,314,321,47,274
25,Elementary,Female,Hispanic,Yes,0,250,31,219,280,39,241
25,Elementary,Female,Hispanic,Yes,1,132,24,108,134,21,113
25,Elementary,Female,Other,No,0,1942,223,1719,2175,239,1936
25,Elementary,Female,Other,No,1,1430,80,1350,1430,74,1356
25,Elementary,Female,Other,Yes,0,314,36,278,365,33,332
25,Elementary,Female,Other,Yes,1,45,7,38,70,1,69
25,Elementary,Female,White,No,0,4049,402,3647,3836,365,3471
25,Elementary,Female,White,No,1,436,28,408,465,28,437
25,Elementary,Female,White,Yes,0,1111,103,1008,987,116,871
25,Elementary,Female,White,Yes,1,25,1,24,20,0,20
25,Elementary,Male,Black,No,0,7507,692,6815,7367,681,6686
25,Elementary,Male,Black,No,1,1143,54,1089,1307,49,1258
25,Elementary,Male,Black,Yes,0,3194,348,2846,3216,309,2907
25,Elementary,Male,Black,Yes,1,160,2,158,130,19,111
25,Elementary,Male,Hispanic,No,0,1241,129,1112,1237,133,1104
25,Elementary,Male,Hispanic,No,1,385,50,335,415,39,376
25,Elementary,Male,Hispanic,Yes,0,450,56,394,516,73,443
25,Elementary,Male,Hispanic,Yes,1,176,34,142,150,23,127
25,Elementary,Male,Other,No,0,1764,181,1583,1967,205,1762
25,Elementary,Male,Other,No,1,1640,86,1554,1695,84,1611
25,Elementary,Male,Other,Yes,0,618,64,554,710,72,638
25,Elementary,Male,Other,Yes,1,105,7,98,95,11,84
25,Elementary,Male,White,No,0,3445,331,3114,3216,323,2893
25,Elementary,Male,White,No,1,491,31,460,550,38,512
25,Elementary,Male,White,Yes,0,1983,230,1753,1873,173,1700
25,Elementary,Male,White,Yes,1,50,3,47,55,4,51
25,High,Female,Black,No,0,3819,293,3526,3869,372,3497
25,High,Female,Black,No,1,605,31,574,835,28,807
25,High,Female,Black,Yes,0,783,76,707,799,109,690
25,High,Female,Black,Yes,1,80,4,76,70,1,69
25,High,Female,Hispanic,No,0,635,71,564,645,77,568
25,High,Female,Hispanic,No,1,382,69,313,435,101,334
25,High,Female,Hispanic,Yes,0,95,10,85,75,7,68
25,High,Female,Hispanic,Yes,1,95,17,78,85,6,79
25,High,Female,Other,No,0,370,42,328,385,36,349
25,High,Female,Other,No,1,925,72,853,980,74,906
25,High,Female,Other,Yes,0,55,7,48,55,13,42
25,High,Female,Other,Yes,1,20,1,19,33,5,28
25,High,Female,White,No,0,1865,193,1672,1845,164,1681
25,High,Female,White,No,1,205,13,192,215,15,200
25,High,Female,White,Yes,0,511,65,446,428,65,363
25,High,Male,Black,No,0,3317,281,3036,3077,282,2795
25,High,Male,Black,No,1,623,21,602,760,34,726
25,High,Male,Black,Yes,0,1338,131,1207,1340,169,1171
25,High,Male,Black,Yes,1,60,1,59,85,3,82
25,High,Male,Hispanic,No,0,411,55,356,391,28,363
25,High,Male,Hispanic,No,1,435,64,371,423,50,373
25,High,Male,Hispanic,Yes,0,115,13,102,145,29,116
25,High,Male,Hispanic,Yes,1,177,36,141,200,29,171
25,High,Male,Other,No,0,270,15,255,320,25,295
25,High,Male,Other,No,1,956,67,889,947,75,872
25,High,Male,Other,Yes,0,150,11,139,120,10,110
25,High,Male,Other,Yes,1,35,0,35,35,2,33
25,High,Male,White,No,0,1464,123,1341,1488,121,1367
25,High,Male,White,No,1,270,22,248,270,43,227
25,High,Male,White,Yes,0,580,83,497,510,80,430
25,High,Male,White,Yes,1,5,1,4,5,0,5
25,Middle,Female,Black,No,0,2542,36,2506,3237,110,3127
25,Middle,Female,Black,No,1,390,9,381,586,3,583
25,Middle,Female,Black,Yes,0,470,12,458,535,23,512
25,Middle,Female,Black,Yes,1,35,0,35,55,0,55
25,Middle,Female,Hispanic,No,0,400,12,388,513,19,494
25,Middle,Female,Hispanic,No,1,228,6,222,255,5,250
25,Middle,Female,Hispanic,Yes,0,50,1,49,86,8,78
25,Middle,Female,Hispanic,Yes,1,50,0,50,80,8,72
25,Middle,Female,Other,No,0,330,7,323,355,22,333
25,Middle,Female,Other,No,1,510,6,504,628,16,612
25,Middle,Female,Other,Yes,0,70,3,67,65,16,49
25,Middle,Female,Other,Yes,1,10,0,10,5,0,5
25,Middle,Female,White,No,0,1450,38,1412,1530,80,1450
25,Middle,Female,White,No,1,150,2,148,185,2,183
25,Middle,Female,White,Yes,0,284,7,277,340,12,328
25,Middle,Female,White,Yes,1,5,0,5,10,1,9
25,Middle,Male,Black,No,0,2237,25,2212,2944,124,2820
25,Middle,Male,Black,No,1,355,3,352,609,5,604
25,Middle,Male,Black,Yes,0,1109,27,1082,1299,70,1229
25,Middle,Male,Black,Yes,1,70,0,70,65,1,64
25,Middle,Male,Hispanic,No,0,320,11,309,493,27,466
25,Middle,Male,Hispanic,No,1,210,8,202,180,3,177
25,Middle,Male,Hispanic,Yes,0,196,6,190,205,10,195
25,Middle,Male,Hispanic,Yes,1,60,3,57,140,11,129
25,Middle,Male,Other,No,0,335,7,328,389,26,363
25,Middle,Male,Other,No,1,574,2,572,607,11,596
25,Middle,Male,Other,Yes,0,100,6,94,90,11,79
25,Middle,Male,Other,Yes,1,55,0,55,75,4,71
25,Middle,Male,White,No,0,1469,36,1433,1418,92,1326
25,Middle,Male,White,No,1,170,3,167,235,8,227
25,Middle,Male,White,Yes,0,620,26,594,780,53,727
25,Middle,Male,White,Yes,1,15,0,15,5,0,5
25,Other,Female,Black,No,0,2537,263,2274,2982,379,2603
25,Other,Female,Black,No,1,190,11,179,170,21,149
25,Other,Female,Black,Yes,0,314,44,270,483,84,399
25,Other,Female,Black,Yes,1,10,0,10,10,0,10
25,Other,Female,Hispanic,No,0,756,99,657,891,127,764
25,Other,Female,Hispanic,No,1,900,130,770,936,139,797
25,Other,Female,Hispanic,Yes,0,90,16,74,110,15,95
25,Other,Female,Hispanic,Yes,1,230,32,198,205,35,170
25,Other,Female,Other,No,0,325,37,288,518,45,473
25,Other,Female,Other,No,1,255,13,242,210,12,198
25,Other,Female,Other,Yes,0,45,5,40,50,3,47
25,Other,Female,Other,Yes,1,10,0,10,10,0,10
25,Other,Female,White,No,0,639,74,565,875,135,740
25,Other,Female,White,No,1,55,1,54,75,6,69
25,Other,Female,White,Yes,0,160,20,140,240,38,202
25,Other,Female,White,Yes,1,10,2,8,10,3,7
25,Other,Male,Black,No,0,2500,239,2261,2942,346,2596
25,Other,Male,Black,No,1,162,10,152,230,22,208
25,Other,Male,Black,Yes,0,912,119,793,1003,158,845
25,Other,Male,Black,Yes,1,30,4,26,40,3,37
25,Other,Male,Hispanic,No,0,674,91,583,756,107,649
25,Other,Male,Hispanic,No,1,965,154,811,936,161,775
25,Other,Male,Hispanic,Yes,0,280,47,233,309,65,244
25,Other,Male,Hispanic,Yes,1,565,75,490,511,81,430
25,Other,Male,Other,No,0,243,32,211,431,43,388
25,Other,Male,Other,No,1,244,15,229,185,15,170
25,Other,Male,Other,Yes,0,135,14,121,152,23,129
25,Other,Male,Other,Yes,1,5,3,2,5,0,5
25,Other,Male,White,No,0,815,79,736,999,124,875
25,Other,Male,White,No,1,30,5,25,60,15,45
25,Other,Male,White,Yes,0,446,74,372,494,79,415
25,Other,Male,White,Yes,1,20,2,18,35,7,28
26,Elementary,Female,Black,No,0,8174,790,7384,7759,630,7129
26,Elementary,Female,Black,No,1,1179,77,1102,1429,67,1362
26,Elementary,Female,Black,Yes,0,1510,154,1356,1396,121,1275
26,Elementary,Female,Black,Yes,1,50,7,43,35,0,35
26,Elementary,Female,Hispanic,No,0,1302,172,1130,1273,124,1149
26,Elementary,Female,Hispanic,No,1,360,51,309,317,20,297
26,Elementary,Female,Hispanic,Yes,0,250,29,221,280,47,233
26,Elementary,Female,Hispanic,Yes,1,135,30,105,130,11,119
26,Elementary,Female,Other,No,0,1936,249,1687,2174,212,1962
26,Elementary,Female,Other,No,1,1440,106,1334,1432,97,1335
26,Elementary,Female,Other,Yes,0,311,44,267,365,49,316
26,Elementary,Female,Other,Yes,1,45,8,37,70,8,62
26,Elementary,Female,White,No,0,4052,413,3639,3817,351,3466
26,Elementary,Female,White,No,1,450,35,415,465,27,438
26,Elementary,Female,White,Yes,0,1111,104,1007,985,92,893
26,Elementary,Female,White,Yes,1,25,3,22,20,0,20
26,Elementary,Male,Black,No,0,7488,712,6776,7388,625,6763
26,Elementary,Male,Black,No,1,1154,70,1084,1324,51,1273
26,Elementary,Male,Black,Yes,0,3190,337,2853,3219,330,2889
26,Elementary,Male,Black,Yes,1,160,10,150,130,17,113
26,Elementary,Male,Hispanic,No,0,1248,146,1102,1242,159,1083
26,Elementary,Male,Hispanic,No,1,385,55,330,415,38,377
26,Elementary,Male,Hispanic,Yes,0,450,68,382,525,93,432
26,Elementary,Male,Hispanic,Yes,1,180,40,140,150,27,123
26,Elementary,Male,Other,No,0,1760,205,1555,1967,192,1775
26,Elementary,Male,Other,No,1,1646,89,1557,1695,95,1600
26,Elementary,Male,Other,Yes,0,615,79,536,714,84,630
26,Elementary,Male,Other,Yes,1,105,14,91,95,8,87
26,Elementary,Male,White,No,0,3436,342,3094,3193,294,2899
26,Elementary,Male,White,No,1,498,45,453,550,37,513
26,Elementary,Male,White,Yes,0,1987,243,1744,1878,221,1657
26,Elementary,Male,White,Yes,1,50,5,45,55,8,47
26,High,Female,Black,No,0,3813,284,3529,3883,352,3531
26,High,Female,Black,No,1,605,32,573,845,22,823
26,High,Female,Black,Yes,0,776,75,701,798,106,692
26,High,Female,Black,Yes,1,80,4,76,70,3,67
26,High,Female,Hispanic,No,0,631,58,573,642,80,562
26,High,Female,Hispanic,No,1,380,53,327,435,92,343
26,High,Female,Hispanic,Yes,0,95,4,91,75,8,67
26,High,Female,Hispanic,Yes,1,95,6,89,85,16,69
26,High,Female,Other,No,0,372,31,341,385,45,340
26,High,Female,Other,No,1,925,61,864,981,73,908
26,High,Female,Other,Yes,0,55,0,55,55,12,43
26,High,Female,Other,Yes,1,20,2,18,32,6,26
26,High,Female,White,No,0,1862,200,1662,1852,160,1692
26,High,Female,White,No,1,205,18,187,215,14,201
26,High,Female,White,Yes,0,501,67,434,422,63,359
26,High,Male,Black,No,0,3291,246,3045,3083,268,2815
26,High,Male,Black,No,1,620,23,597,757,26,731
26,High,Male,Black,Yes,0,1343,124,1219,1324,149,1175
26,High,Male,Black,Yes,1,60,1,59,85,2,83
26,High,Male,Hispanic,No,0,415,66,349,393,34,359
26,High,Male,Hispanic,No,1,434,51,383,418,46,372
26,High,Male,Hispanic,Yes,0,115,12,103,150,27,123
26,High,Male,Hispanic,Yes,1,178,29,149,200,28,172
26,High,Male,Other,No,0,267,17,250,320,18,302
26,High,Male,Other,No,1,948,51,897,945,80,865
26,High,Male,Other,Yes,0,150,15,135,120,11,109
26,High,Male,Other,Yes,1,35,0,35,35,4,31
26,High,Male,White,No,0,1453,108,1345,1481,90,1391
26,High,Male,White,No,1,270,27,243,265,30,235
26,High,Male,White,Yes,0,582,97,485,510,61,449
26,High,Male,White,Yes,1,5,0,5,5,0,5
26,Middle,Female,Black,No,0,2544,70,2474,3248,123,3125
26,Middle,Female,Black,No,1,390,10,380,595,4,591
26,Middle,Female,Black,Yes,0,470,13,457,535,30,505
26,Middle,Female,Black,Yes,1,39,1,38,55,2,53
26,Middle,Female,Hispanic,No,0,400,20,380,505,23,482
26,Middle,Female,Hispanic,No,1,234,17,217,255,7,248
26,Middle,Female,Hispanic,Yes,0,50,0,50,85,3,82
26,Middle,Female,Hispanic,Yes,1,50,0,50,80,11,69
26,Middle,Female,Other,No,0,330,2,328,355,24,331
26,Middle,Female,Other,No,1,512,8,504,623,7,616
26,Middle,Female,Other,Yes,0,70,8,62,65,11,54
26,Middle,Female,Other,Yes,1,10,0,10,5,0,5
26,Middle,Female,White,No,0,1450,54,1396,1530,57,1473
26,Middle,Female,White,No,1,150,3,147,185,5,180
26,Middle,Female,White,Yes,0,280,9,271,340,14,326
26,Middle,Female,White,Yes,1,5,0,5,10,0,10
26,Middle,Male,Black,No,0,2232,42,2190,2965,88,2877
26,Middle,Male,Black,No,1,355,3,352,618,14,604
26,Middle,Male,Black,Yes,0,1110,35,1075,1293,67,1226
26,Middle,Male,Black,Yes,1,70,0,70,65,2,63
26,Middle,Male,Hispanic,No,0,320,8,312,495,28,467
26,Middle,Male,Hispanic,No,1,210,12,198,180,5,175
26,Middle,Male,Hispanic,Yes,0,195,8,187,205,15,190
26,Middle,Male,Hispanic,Yes,1,60,3,57,140,8,132
26,Middle,Male,Other,No,0,335,12,323,390,18,372
26,Middle,Male,Other,No,1,577,4,573,605,9,596
26,Middle,Male,Other,Yes,0,100,1,99,90,10,80
26,Middle,Male,Other,Yes,1,55,0,55,75,7,68
26,Middle,Male,White,No,0,1467,42,1425,1407,75,1332
26,Middle,Male,White,No,1,170,8,162,235,4,231
26,Middle,Male,White,Yes,0,622,30,592,774,56,718
26,Middle,Male,White,Yes,1,15,0,15,5,0,5
26,Other,Female,Black,No,0,2527,310,2217,2991,359,2632
26,Other,Female,Black,No,1,190,14,176,170,19,151
26,Other,Female,Black,Yes,0,324,57,267,481,70,411
26,Other,Female,Black,Yes,1,10,0,10,10,0,10
26,Other,Female,Hispanic,No,0,765,102,663,890,116,774
26,Other,Female,Hispanic,No,1,901,129,772,935,106,829
26,Other,Female,Hispanic,Yes,0,88,14,74,112,15,97
26,Other,Female,Hispanic,Yes,1,230,31,199,205,25,180
26,Other,Female,Other,No,0,325,40,285,524,48,476
26,Other,Female,Other,No,1,255,12,243,208,9,199
26,Other,Female,Other,Yes,0,45,9,36,50,1,49
26,Other,Female,Other,Yes,1,10,0,10,10,0,10
26,Other,Female,White,No,0,631,83,548,873,132,741
26,Other,Female,White,No,1,55,1,54,75,9,66
26,Other,Female,White,Yes,0,164,24,140,244,37,207
26,Other,Female,White,Yes,1,10,4,6,10,3,7
26,Other,Male,Black,No,0,2510,233,2277,2950,347,2603
26,Other,Male,Black,No,1,170,14,156,232,15,217
26,Other,Male,Black,Yes,0,921,142,779,1012,138,874
26,Other,Male,Black,Yes,1,30,8,22,40,4,36
26,Other,Male,Hispanic,No,0,680,102,578,746,115,631
26,Other,Male,Hispanic,No,1,968,172,796,930,122,808
26,Other,Male,Hispanic,Yes,0,280,41,239,309,73,236
26,Other,Male,Hispanic,Yes,1,566,69,497,510,81,429
26,Other,Male,Other,No,0,245,36,209,430,44,386
26,Other,Male,Other,No,1,245,9,236,185,5,180
26,Other,Male,Other,Yes,0,140,27,113,155,19,136
26,Other,Male,Other,Yes,1,5,1,4,5,0,5
26,Other,Male,White,No,0,815,82,733,998,124,874
26,Other,Male,White,No,1,30,5,25,60,12,48
26,Other,Male,White,Yes,0,443,64,379,490,76,414
26,Other,Male,White,Yes,1,20,3,17,35,6,29
27,Elementary,Female,Black,No,0,8151,1084,7067,7768,710,7058
27,Elementary,Female,Black,No,1,1185,87,1098,1440,79,1361
27,Elementary,Female,Black,Yes,0,1513,224,1289,1400,120,1280
27,Elementary,Female,Black,Yes,1,50,7,43,35,3,32
27,Elementary,Female,Hispanic,No,0,1302,204,1098,1279,141,1138
27,Elementary,Female,Hispanic,No,1,356,52,304,316,36,280
27,Elementary,Female,Hispanic,Yes,0,250,30,220,280,48,232
27,Elementary,Female,Hispanic,Yes,1,135,33,102,130,27,103
27,Elementary,Female,Other,No,0,1920,341,1579,2174,205,1969
27,Elementary,Female,Other,No,1,1440,123,1317,1437,105,1332
27,Elementary,Female,Other,Yes,0,310,50,260,367,49,318
27,Elementary,Female,Other,Yes,1,45,6,39,70,6,64
27,Elementary,Female,White,No,0,4065,497,3568,3810,391,3419
27,Elementary,Female,White,No,1,452,50,402,465,29,436
27,Elementary,Female,White,Yes,0,1105,144,961,982,98,884
27,Elementary,Female,White,Yes,1,25,0,25,20,2,18
27,Elementary,Male,Black,No,0,7475,1033,6442,7398,703,6695
27,Elementary,Male,Black,No,1,1158,86,1072,1330,58,1272
27,Elementary,Male,Black,Yes,0,3188,452,2736,3225,347,2878
27,Elementary,Male,Black,Yes,1,160,16,144,130,15,115
27,Elementary,Male,Hispanic,No,0,1253,210,1043,1245,156,1089
27,Elementary,Male,Hispanic,No,1,385,68,317,415,48,367
27,Elementary,Male,Hispanic,Yes,0,447,93,354,525,81,444
27,Elementary,Male,Hispanic,Yes,1,180,33,147,150,24,126
27,Elementary,Male,Other,No,0,1758,266,1492,1972,230,1742
27,Elementary,Male,Other,No,1,1654,115,1539,1695,104,1591
27,Elementary,Male,Other,Yes,0,615,106,509,715,104,611
27,Elementary,Male,Other,Yes,1,105,9,96,95,18,77
27,Elementary,Male,White,No,0,3425,477,2948,3195,329,2866
27,Elementary,Male,White,No,1,510,76,434,550,43,507
27,Elementary,Male,White,Yes,0,1996,288,1708,1879,213,1666
27,Elementary,Male,White,Yes,1,50,7,43,55,2,53
27,High,Female,Black,No,0,3810,427,3383,3880,439,3441
27,High,Female,Black,No,1,602,37,565,859,32,827
27,High,Female,Black,Yes,0,775,81,694,795,104,691
27,High,Female,Black,Yes,1,80,6,74,70,2,68
27,High,Female,Hispanic,No,0,628,107,521,640,98,542
27,High,Female,Hispanic,No,1,378,68,310,438,88,350
27,High,Female,Hispanic,Yes,0,95,8,87,75,10,65
27,High,Female,Hispanic,Yes,1,95,12,83,85,8,77
27,High,Female,Other,No,0,370,55,315,385,38,347
27,High,Female,Other,No,1,924,67,857,980,86,894
27,High,Female,Other,Yes,0,55,5,50,55,10,45
27,High,Female,Other,Yes,1,20,5,15,34,4,30
27,High,Female,White,No,0,1848,248,1600,1855,194,1661
27,High,Female,White,No,1,202,12,190,215,19,196
27,High,Female,White,Yes,0,495,79,416,417,71,346
27,High,Male,Black,No,0,3272,360,2912,3082,285,2797
27,High,Male,Black,No,1,619,31,588,760,27,733
27,High,Male,Black,Yes,0,1336,162,1174,1318,155,1163
27,High,Male,Black,Yes,1,60,3,57,85,4,81
27,High,Male,Hispanic,No,0,415,73,342,390,33,357
27,High,Male,Hispanic,No,1,428,73,355,410,51,359
27,High,Male,Hispanic,Yes,0,115,16,99,150,27,123
27,High,Male,Hispanic,Yes,1,179,42,137,200,30,170
27,High,Male,Other,No,0,265,27,238,320,14,306
27,High,Male,Other,No,1,943,77,866,945,69,876
27,High,Male,Other,Yes,0,150,20,130,120,8,112
27,High,Male,Other,Yes,1,35,2,33,35,4,31
27,High,Male,White,No,0,1451,167,1284,1485,95,1390
27,High,Male,White,No,1,269,37,232,260,24,236
27,High,Male,White,Yes,0,582,113,469,505,61,444
27,High,Male,White,Yes,1,5,0,5,5,0,5
27,Middle,Female,Black,No,0,2545,96,2449,3250,150,3100
27,Middle,Female,Black,No,1,390,8,382,605,7,598
27,Middle,Female,Black,Yes,0,470,24,446,535,25,510
27,Middle,Female,Black,Yes,1,40,0,40,55,0,55
27,Middle,Female,Hispanic,No,0,400,36,364,500,34,466
27,Middle,Female,Hispanic,No,1,235,17,218,255,13,242
27,Middle,Female,Hispanic,Yes,0,50,2,48,85,4,81
27,Middle,Female,Hispanic,Yes,1,50,4,46,80,13,67
27,Middle,Female,Other,No,0,330,6,324,355,32,323
27,Middle,Female,Other,No,1,515,8,507,620,18,602
27,Middle,Female,Other,Yes,0,70,5,65,65,12,53
27,Middle,Female,Other,Yes,1,10,0,10,5,1,4
27,Middle,Female,White,No,0,1447,63,1384,1533,85,1448
27,Middle,Female,White,No,1,150,7,143,185,2,183
27,Middle,Female,White,Yes,0,283,11,272,340,27,313
27,Middle,Female,White,Yes,1,5,0,5,10,1,9
27,Middle,Male,Black,No,0,2230,89,2141,2957,112,2845
27,Middle,Male,Black,No,1,355,4,351,624,13,611
27,Middle,Male,Black,Yes,0,1115,51,1064,1298,70,1228
27,Middle,Male,Black,Yes,1,70,0,70,65,2,63
27,Middle,Male,Hispanic,No,0,320,15,305,495,27,468
27,Middle,Male,Hispanic,No,1,210,11,199,180,11,169
27,Middle,Male,Hispanic,Yes,0,192,11,181,205,21,184
27,Middle,Male,Hispanic,Yes,1,60,3,57,140,12,128
27,Middle,Male,Other,No,0,338,17,321,390,29,361
27,Middle,Male,Other,No,1,580,14,566,605,9,596
27,Middle,Male,Other,Yes,0,100,10,90,86,7,79
27,Middle,Male,Other,Yes,1,55,1,54,75,6,69
27,Middle,Male,White,No,0,1476,61,1415,1412,97,1315
27,Middle,Male,White,No,1,173,5,168,235,10,225
27,Middle,Male,White,Yes,0,621,52,569,775,84,691
27,Middle,Male,White,Yes,1,15,1,14,5,0,5
27,Other,Female,Black,No,0,2535,341,2194,2986,378,2608
27,Other,Female,Black,No,1,190,11,179,170,21,149
27,Other,Female,Black,Yes,0,328,62,266,475,92,383
27,Other,Female,Black,Yes,1,10,2,8,10,2,8
27,Other,Female,Hispanic,No,0,763,140,623,887,131,756
27,Other,Female,Hispanic,No,1,902,155,747,935,97,838
27,Other,Female,Hispanic,Yes,0,84,17,67,117,13,104
27,Other,Female,Hispanic,Yes,1,230,43,187,205,24,181
27,Other,Female,Other,No,0,325,47,278,523,32,491
27,Other,Female,Other,No,1,255,21,234,209,10,199
27,Other,Female,Other,Yes,0,45,9,36,50,9,41
27,Other,Female,Other,Yes,1,10,0,10,10,0,10
27,Other,Female,White,No,0,629,92,537,870,142,728
27,Other,Female,White,No,1,55,1,54,75,6,69
27,Other,Female,White,Yes,0,165,27,138,243,45,198
27,Other,Female,White,Yes,1,10,2,8,10,4,6
27,Other,Male,Black,No,0,2527,277,2250,2934,391,2543
27,Other,Male,Black,No,1,169,15,154,235,20,215
27,Other,Male,Black,Yes,0,926,155,771,1006,166,840
27,Other,Male,Black,Yes,1,30,4,26,41,3,38
27,Other,Male,Hispanic,No,0,682,123,559,744,99,645
27,Other,Male,Hispanic,No,1,968,189,779,930,107,823
27,Other,Male,Hispanic,Yes,0,283,48,235,306,61,245
27,Other,Male,Hispanic,Yes,1,570,94,476,510,81,429
